What’s at Stake in NFL Week 17?,"Week 17 of the NFL season has an unusual feel this season, as there are very few playoff spots left to decide. In fact, the only playoff berth realistically up for grabs is the final AFC wildcard, which the New York Jets (10-5) can claim if they beat the Buffalo Bills (7-8) on Sunday. If the Jets falter, the spot could go to the Pittsburgh Steelers (9-6), who must beat the Cleveland Browns (3-12). The Indianapolis Colts (7-8) could sneak atop the AFC South and claim a playoff spot if they win Sunday but would need a scenario to unfold which involves five unrelated teams winning their games in order to win a...",REAL
Happy New Regulatory Year,"President Obama announced in his New Year’s weekend address that because Congress hasn’t followed his orders, he plans to issue new unilateral regulations on guns. This will continue the government-by-decree that is making Mr. Obama the most prolific American regulator of all time.

Unofficially, Mr. Obama’s Administration has once again broken its own record by issuing a staggering 82,036 pages of new and proposed rules and instructions in the Federal Register in 2015. We say unofficially because Wayne Crews of the...",REAL
"Islamic State’s Deep, Poisonous Roots","The final planning for the terrorist attack in Paris last month might have taken place in the Molenbeek district of Brussels—but, like the massacre in San Bernardino, Calif., weeks later, the inspiration came from a continent away, in the self-proclaimed caliphate of Islamic State, or ISIS. The difference: ISIS directly engineered the Paris slaughter, while the San Bernardino killers appear to have simply taken cues from the terror group.

Even so, ISIS propagandists have been promising for months to bring the full panoply...",REAL
Singer Natalie Cole Dies at 65,"LOS ANGELES—Natalie Cole, the daughter of jazz legend Nat King Cole, who carved out her own success before triumphantly intertwining their legacies to make his “Unforgettable” their signature hit through technological wizardry, has died. She was 65.

While Ms. Cole was a Grammy winner in her own right and had R&B hits like “Our Love” and “This Will Be,” she had her greatest success in 1991 when she re-recorded her father’s classic hits—with him on the track—for the album “Unforgettable ... With Love.” It became a...",REAL
Firefighters Contain Blaze at Dubai Hotel Near World’s Tallest Building,"Fire engulfed the luxury Address Hotel in downtown Dubai on Thursday near the Burj Khalifa, the world's tallest building and the site of the city's massive New Year's Eve fireworks display. Photo: Reuters

DUBAI—Firefighters contained a blaze at a Dubai luxury hotel near the world’s tallest building on Friday, the day after it erupted in flames as thousands of New Year’s Eve revelers packed the area.

Giant flames shot up the sides of the 63-story Address Downtown hotel on Thursday and continued into the morning before the fire was contained. Smoke billowed from the building, sending a plume over the surrounding area.

The fire...",REAL
We Need Incentives for New Anticancer Drugs,"Marty Makary’s “One Pharm Fix: Limit the ‘Orphan Drug’ Incentives” (op-ed, Dec. 21) addresses shortcomings of the Orphan Drug Act that lead to increased costs to consumers and insurers. While better controls of financial oversight of orphan drugs might lead to lower medical costs and reduce patient expectations for some of the unsupported off-label claims, I would argue that the Orphan Drug Act does not provide enough incentive for the development of drugs to treat low- and mid-grade cancers such as primary brain gliomas and...",REAL
Minimum Wage Inflationary ‘Ripple Effect’,"Andy Puzder gives an excellent analysis of the effects of various levels of increased minimum wage on the $6,300 average gross profit per employee of the retail industry (“Wages With Minimal Wiggle Room,” op-ed, Dec. 28). Especially instructive is the resulting actual loss per employee that results as the minimum wage approaches $12.

As one whose family members have operated numerous successful retail businesses, I can attest that there is a secondary factor resulting from minimum-wage increases that seems to be ignored in...",REAL
Breaking the Bonds of the Past,"On Feb. 24, 1845, a ship left Livorno, Italy, for England carrying a life-size white marble statue whose subject was a young woman, with manacled hands, captured by the Ottomans during the Greek War of Independence. This was the first leg of a journey that was to make the sculpture and its American artist, Hiram Powers, famous on both sides of the Atlantic.

Within a day, “The Greek Slave” was on display at a tony Pall Mall address in London, where it met with astonishing popular and critical success. This was remarkable...",REAL
The Art of Biography,"‘To be a biographer you must tie yourself up in lies, concealments, hypocrisies,” Freud wrote to Arnold Zweig in 1936. “Biographical truth is not to be had, and even if it were to be had, we could not use it.” Freud wrote this, doubtless, because for him the essence of life was in those secrets he believed all people harbor owing to the distortions of their infancy and the disruptions of their early childhood, which made for the necessary deceits of their later lives. For those non-true-believers of the Freudian gospel among us, we take what we can get in the way of biographical truth, always aware that even the...",REAL
The Persian Threat,"One bright spring day in 480 B.C., the Persian King Xerxes was reviewing his vast land and sea forces, mustered at the Dardanelles strait for his great invasion of Greece. When he saw the whole waterway hidden by ships, and the beaches filled with men as far as the eye could see, the king congratulated himself on his good fortune. Then he bent his head and began to weep. One of his courtiers wondered aloud why Xerxes had gone so quickly from joy to tears. “While I was deliberating,” replied the king, “a sense of pity came upon me, to think how short all human life is; for of all these countless men, not one will...",REAL
A Lone Gunman In Tokyo,"The titular weapon in “The Gun” (Soho Crime, 198 pages, $25.95) is the diabolus ex machina of Fuminori Nakamura’s latest hypnotic, horrific novel to be translated from the Japanese.

​Nishikawa, a university student alienated from his own emotions and experience to the point of pathology, finds the cold and shiny weapon lying next to a corpse he comes upon during an evening walk: “On the concrete where his head lay, there was a dark pool of liquid that, based on present circumstances, I assumed to be blood.” Without...",REAL
How France Was Freed,"There is no more complicated tale of World War II in Europe than how the French performed during the German victory over and occupation of their nation, a period they still recall as “the dark years.” Robert Gildea’s “Fighters in the Shadows: A New History of the French Resistance” deftly tells us why.

The occupation (1940-45) is one of the three events, along with the great Revolution (1789-99) and the Dreyfus Affair (1894-1906), that continue to haunt and inflect modern French politics and history. All three were...",REAL
Zionism’s Philosopher-King,"In November 1947, as the United Nations General Assembly prepared to vote on the partition of Palestine into Jewish and Arab states, two members of the British delegation in New York were overheard—via a bugging device that had been concealed in their limousine—remarking on the extraordinary oratorical abilities of one of the Jewish Agency’s diplomats. “Who is that bloke? Where did he learn to speak the King’s English?” asked the first. “He’s a bloody don from Cambridge,” replied his colleague acidly.

The “bloke” in...",REAL
Cheaters Sometimes Prosper,"America was born a land of speculators and opportunists. People have constantly moved across its great land mass in pursuit of the better life. But there’s a catch. A country of drifters and dreamers has provided rich pickings for grifters and con men. Not surprisingly, they crop up in countless American novels, plays and films, from Melville’s 1857 “The Confidence-Man” to “The Sting” (1973), a movie that was set in the 1930s, toward the end of what T.D. Thornton calls the “golden age of the con artist.” With “My Adventures With Your Money,” Mr. Thornton offers up a hugely entertaining biography of one such...",REAL
Children’s Books: Inspiring Awe,"To open the oversize pages of “Timeline: A Visual History of Our World” (Gecko, 80 pages, $29.99) is to invite mild feelings of stress: As much as you want to pore over each busy historical tableau, identifying mordant little characters and reading brief lines of text, you may want to rush forward to see what comes next. The profusion of places and people and events encompassed here—this is a history of the world, after all—seems to create an urgency of its own.

Organized roughly chronologically from the Big Bang to...",REAL
The Extremes of the New Sensibility,"George Cotkin’s “Feast of Excess” begins with the composer John Cage’s 4’33” of silence and ends, more or less, with the performance artist Chris Burden having himself shot in the arm. In between, there are chapters on, among others, Robert Rauschenberg, Marlon Brando, Patricia Highsmith, Allen Ginsberg, Jerry Lee Lewis, Norman Mailer, Lenny Bruce, Andy Warhol, Susan Sontag, John Coltrane, Bob Dylan, Anne Sexton, William Styron, Gore Vidal, Amiri Baraka, Diane Arbus, Robert Venturi, Hunter S. Thompson, Samuel R. Delany, Thomas Pynchon and Erica Jong. One is tempted merely to continue listing the figures that Mr....",REAL
Science Is Stepping Up the Pace of Innovation,"Every year on the website Edge, scientists and other thinkers reply to one question. This year it’s “What do you consider the most interesting recent news” in science? The answers are fascinating. We’re used to thinking of news as the events that happen in a city or country within a few weeks or months. But scientists expand our thinking to the unimaginably large and the infinitesimally small.

Despite this extraordinary range, the answers of the Edge contributors have an underlying theme. The biggest news of all is that...",REAL
Orascom Suffers Static in North Korean Venture,"SEOUL—Egyptian tycoon Naguib Sawiris made billions of dollars from a global telecommunications empire that operated in authoritarian states from Zimbabwe to Pakistan. Now he is being dealt a potentially painful setback by one of the global economy’s biggest pariahs: North Korea.

Mr. Sawiris’s Orascom Telecom Media and Technology Holding SAE built a highly profitable mobile phone business with around 3 million customers in the isolated nation, as cellphones became popular with wealthier North Koreans and the state eased...",REAL
"Floodwaters Recede Near St. Louis, as Thousands Start Cleanup","Massive flooding struck the Midwest at the end of December, stopping just shy of breaking 30-year records. Photo: Camp Jessop Studios

As floodwaters in the St. Louis area receded Friday and roadways were reopened, officials in Missouri turned to assessing the damage to properties and infrastructure and beginning what promised to be a slow recovery process for many.

Downstream areas remained on alert. Illinois Gov. Bruce Rauner activated National Guard troops Friday in case they were needed to assist communities in the southern part of the state where floodwaters were expected to rise through the weekend.

“Local communities continue to battle rising floodwaters and the state stands ready to assist as needed,” the Gov. Rauner said.

Meanwhile, the number of flood-related deaths in Missouri climbed to 15 on Friday, after the body of a man was found close to where a motorist went missing on Dec. 26.

In the coming days and weeks, a large volume of water will work its way south toward New Orleans, causing potential disruptions to communities and commercial traffic. On Friday, the U.S. Coast Guard issued a high-water safety advisory on the Mississippi River as far south as Natchez, Miss.

But, weather officials said, as of right now, the highest flood risk had already passed. The primary reason for the reduced risk is that the capacity of the Mississippi, the nation’s biggest river, increases after the Ohio River feeds into it at Cairo, Ill.

“The river is deeper and wider. It can carry a lot more water,” said Mark Fuchs, a hydrologist with the National Weather Service in St. Louis. He said the flooding won’t affect communities and states downstream as much as it had in the St. Louis area.

The rare winter flood from heavy rains that fell after the Christmas holiday took a steep toll on a wide section of the Midwest, leaving at least 22 dead in Missouri and Illinois. The same storm had ravaged towns in Texas and Oklahoma with tornadoes and blizzard conditions before pushing north. Most flood-related deaths occurred when people drove into rising waters.

Debbie Kelly is seen down a mud-covered hallway in her home in Pacific, Mo., on Friday. Photo: Michael B. Thomas/Getty Images

The most serious flooding occurred on the Meramec River, a tributary that flows into the Mississippi River south of St. Louis. The smaller river rose to about 46 feet along towns such as Pacific, Eureka and Valley Park, 4 feet above the highest flood stage recorded previously. Most levees held, but water found its way past unprotected areas, forcing thousands of people to evacuate.

On Friday, highways in the St. Louis region were reopened, and crews were cleaning debris from roadways. State and city officials were canvassing business owners to see what kind of assistance they need to reopen and farmers were assessing damage to fields.

Write to Kris Maher at kris.maher@wsj.com

Corrections & Amplifications:

The Meramec River flows into the Mississippi River south of St. Louis. An earlier version of this article incorrectly said the Meramec flows into the Mississippi west of St. Louis. (Jan. 4, 2016)",REAL
